Machine_ID,Temperature,Run_Time,Downtime_Flag
6341,87.45,938,0
6342,83.95,1080,0
6343,81.68,454,0
6344,81.39,1197,0
6345,83.57,735,0
6346,70.75,399,0
6347,77.19,701,0
6348,72.48,146,0
6349,70.1,287,0
6350,99.87,502,0
6351,80.75,969,1
6352,89.71,896,0
6353,73.01,310,0
6354,62.42,570,0
6355,64.71,1199,1
6356,96.27,59,0
6357,78.85,240,0
6358,57.16,716,0
6359,70.1,186,0
6360,92.61,33,0
6361,69.37,554,0
6362,66.75,33,0
6363,83.18,894,0
6364,84.39,976,0
6365,70.17,433,0
6366,81.83,797,0
6367,93.25,690,0
6368,79.53,1191,0
6369,73.99,640,0
6370,62.36,822,0
6371,73.33,679,0
6372,91.25,101,0
6373,80.9,974,0
6374,81.87,201,0
6375,97.61,1000,1
6376,67.25,313,0
6377,85.81,786,0
6378,73.98,576,0
6379,91.39,384,0
6380,80.89,640,0
6381,92.47,107,0
6382,78.75,521,0
6383,78.76,161,0
6384,91.31,383,0
6385,68.72,1050,1
6386,83.29,15,0
6387,98.7,978,1
6388,78.39,478,0
6389,82.43,753,0
6390,74.25,258,0
6391,73.11,161,0
6392,79.99,1012,1
6393,77.65,223,0
6394,77.63,1029,1
6395,81.9,429,0
6396,79.17,995,0
6397,89.24,988,0
6398,80.75,400,0
6399,92.3,316,0
6400,85.57,395,0
6401,89.16,995,1
6402,70.41,924,1
6403,94.39,103,0
6404,70.01,520,0
6405,90.82,859,0
6406,88.73,606,0
6407,78.41,199,0
6408,104.98,382,0
6409,77.54,36,0
6410,63.87,675,0
6411,71.91,124,0
6412,80.74,283,0
6413,86.43,685,0
6414,72.24,171,0
6415,82.61,313,0
6416,85.53,531,0
6417,60.25,54,0
6418,66.14,79,0
6419,83.26,708,0
6420,74.92,520,0
6421,79.23,20,0
6422,62.07,922,1
6423,81.8,47,0
6424,63.78,48,0
6425,77.59,455,0
6426,71.51,930,1
6427,92.07,464,0
6428,64.54,277,0
6429,96.26,719,0
6430,92.38,1100,1
6431,73.75,944,1
6432,89.67,251,0
6433,68.69,113,0
6434,57.97,606,0
6435,86.61,305,0
6436,88.11,108,0
6437,77.34,465,0
6438,63.12,940,1
6439,81.06,126,0
6440,85.35,664,0
6441,84.22,113,0
6442,80.79,416,0
6443,68.09,937,0
6444,66.49,761,0
6445,76.88,15,0
6446,80.98,511,0
6447,66.53,288,0
6448,85.94,310,0
6449,87.26,500,0
6450,81.99,925,1
6451,86.42,296,0
6452,78.04,1111,1
6453,96.72,560,0
6454,70.45,897,0
6455,86.76,196,0
6456,70.21,511,0
6457,83.98,303,0
6458,60.0,588,0
6459,72.85,913,1
6460,72.17,391,0
6461,87.57,592,0
6462,70.13,142,0
6463,64.49,373,0
6464,71.3,190,0
6465,100.23,487,0
6466,74.85,750,0
6467,98.96,754,0
6468,75.06,224,0
6469,68.64,704,0
6470,88.53,824,0
6471,82.36,385,0
6472,81.18,1118,0
6473,83.48,1100,1
6474,63.78,1119,0
6475,73.98,741,0
6476,69.58,585,0
6477,80.18,922,0
6478,84.5,598,0
6479,89.37,1012,0
6480,103.48,532,0
6481,80.8,154,0
6482,86.71,937,0
6483,67.68,297,0
6484,89.63,176,0
6485,87.04,478,0
6486,90.11,855,0
6487,73.51,783,0
6488,94.63,1058,1
6489,81.34,987,0
6490,92.55,208,0
6491,86.05,233,0
6492,66.9,730,0
6493,85.48,358,0
6494,76.9,64,0
6495,71.3,303,0
6496,84.43,263,0
6497,80.39,1064,1
6498,80.87,686,0
6499,81.29,11,0
6500,80.28,1071,0
6501,96.02,295,0
6502,68.67,754,0
6503,68.27,1052,1
6504,76.53,117,0
6505,77.09,173,0
6506,77.92,832,0
6507,94.96,847,0
6508,68.3,818,0
6509,99.88,591,0
6510,71.4,727,0
6511,92.85,233,0
6512,76.68,642,0
6513,68.18,301,0
6514,67.63,491,0
6515,76.83,181,0
6516,108.19,458,0
6517,50.0,619,0
6518,64.28,419,0
6519,76.25,499,0
6520,74.58,678,0
6521,84.15,973,0
6522,78.11,1135,1
6523,85.84,418,0
6524,77.37,174,0
6525,79.56,919,0
6526,72.99,808,0
6527,70.51,1127,1
6528,81.29,472,0
6529,69.39,466,0
6530,96.9,1031,1
6531,64.83,978,1
6532,83.18,931,0
6533,85.72,34,0
6534,82.08,13,0
6535,73.41,21,0
6536,73.13,854,0
6537,76.2,85,0
6538,88.82,399,0
6539,70.96,570,0
6540,77.49,964,1
6541,86.89,1056,0
6542,89.23,451,0
6543,82.11,1104,1
6544,79.46,1159,0
6545,73.66,785,0
6546,79.62,122,0
6547,68.05,797,0
6548,96.11,59,0
6549,76.82,295,0
6550,67.26,607,0
6551,72.09,854,0
6552,77.23,1100,0
6553,84.26,664,0
6554,85.11,492,0
6555,77.22,865,0
6556,93.26,1008,1
6557,87.97,843,0
6558,85.19,145,0
6559,59.41,670,0
6560,51.5,295,0
6561,82.28,507,0
6562,86.59,1143,0
6563,80.17,775,0
6564,73.82,1132,0
6565,92.79,238,0
6566,78.06,1058,0
6567,89.41,694,0
6568,76.67,226,0
6569,75.84,666,0
6570,83.24,914,1
6571,83.26,993,0
6572,83.18,189,0
6573,109.54,1086,1
6574,68.42,957,1
6575,80.94,942,0
6576,86.88,952,1
6577,92.75,1037,1
6578,79.71,399,0
6579,78.83,281,0
6580,85.52,268,0
6581,73.14,95,0
6582,85.57,768,0
6583,72.34,698,0
6584,77.61,781,0
6585,81.71,911,1
6586,85.76,359,0
6587,73.34,1084,0
6588,64.08,349,0
6589,83.38,1172,0
6590,72.18,1111,1
6591,82.07,695,0
6592,80.17,1009,1
6593,54.05,828,0
6594,85.02,403,0
6595,66.67,453,0
6596,78.94,535,0
6597,92.13,1167,1
6598,97.6,424,0
6599,67.71,234,0
6600,98.56,455,0
6601,85.45,1081,0
6602,89.56,665,0
6603,68.68,1077,1
6604,95.14,937,1
6605,74.63,1066,1
6606,82.27,53,0
6607,74.4,1070,1
6608,80.72,1038,1
6609,74.96,861,0
6610,81.32,773,0
6611,74.98,916,1
6612,80.77,652,0
6613,80.2,362,0
6614,80.58,567,0
6615,90.34,291,0
6616,83.98,32,0
6617,85.48,976,0
6618,63.98,140,0
6619,73.61,1066,1
6620,95.95,828,0
6621,93.63,435,0
6622,81.81,1113,0
6623,76.6,1125,1
6624,80.3,1142,0
6625,100.9,616,0
6626,71.95,1132,1
6627,103.73,1135,1
6628,102.39,991,1
6629,80.23,281,0
6630,69.94,883,0
6631,84.82,1056,0
6632,73.47,332,0
6633,105.6,469,0
6634,63.24,726,0
6635,53.59,1077,1
6636,81.19,979,1
6637,67.2,907,1
6638,89.83,765,0
6639,71.56,1147,1
6640,89.16,1111,0
6641,80.25,1070,1
6642,76.36,477,0
6643,79.14,485,0
6644,84.55,520,0
6645,88.56,556,0
6646,88.43,399,0
6647,74.58,1167,1
6648,68.97,676,0
6649,70.34,1199,0
6650,76.68,483,0
6651,79.16,187,0
6652,95.13,946,1
6653,71.07,936,1
6654,67.53,212,0
6655,80.72,984,0
6656,98.89,1048,1
6657,64.47,69,0
6658,80.19,960,0
6659,93.39,905,1
6660,102.98,526,0
6661,89.84,606,0
6662,86.64,663,0
6663,89.13,350,0
6664,82.29,761,0
6665,81.07,377,0
6666,78.16,800,0
6667,84.72,556,0
6668,105.53,579,0
6669,75.56,96,0
6670,95.5,913,1
6671,93.55,38,0
6672,92.49,990,1
6673,85.86,472,0
6674,86.83,535,0
6675,98.11,526,0
6676,74.87,333,0
6677,70.47,1115,0
6678,75.53,731,0
6679,75.6,564,0
6680,80.08,763,0
6681,92.77,900,0
6682,56.09,508,0
6683,78.93,1062,0
6684,77.96,324,0
6685,78.54,971,1
6686,69.61,994,1
6687,89.94,583,0
6688,94.67,1195,1
6689,62.61,936,1
6690,95.33,624,0
6691,85.77,1064,0
6692,78.23,57,0
6693,77.67,888,0
6694,72.41,506,0
6695,79.77,511,0
6696,84.73,47,0
6697,78.44,1167,0
6698,76.32,646,0
6699,86.04,1098,0
6700,89.43,860,0
6701,67.25,460,0
6702,83.35,550,0
6703,70.93,1169,1
6704,84.35,71,0
6705,73.24,455,0
6706,68.64,808,0
6707,84.18,307,0
6708,90.03,702,0
6709,68.54,755,0
6710,86.16,391,0
6711,84.02,185,0
6712,76.7,815,0
6713,85.33,950,0
6714,66.21,466,0
6715,76.74,813,0
6716,70.47,645,0
6717,64.85,1085,1
6718,83.69,1153,1
6719,82.07,151,0
6720,89.88,809,0
6721,69.0,149,0
6722,80.14,599,0
6723,90.33,165,0
6724,80.65,225,0
6725,76.56,757,0
6726,80.49,535,0
6727,71.78,111,0
6728,77.7,36,0
6729,78.33,1156,1
6730,87.56,610,0
6731,71.85,176,0
6732,78.38,411,0
6733,96.76,794,0
6734,72.45,817,0
6735,77.34,278,0
6736,63.78,723,0
6737,85.16,485,0
6738,102.62,619,0
6739,77.89,924,0
6740,76.14,630,0
6741,103.65,293,0
6742,88.65,280,0
6743,82.71,404,0
6744,82.48,161,0
6745,80.73,542,0
6746,67.68,577,0
6747,80.01,862,0
6748,67.31,313,0
6749,86.88,139,0
6750,86.65,208,0
6751,67.82,1114,1
6752,76.47,1134,0
6753,68.67,538,0
6754,85.26,315,0
6755,89.73,1078,0
6756,85.73,891,0
6757,63.06,90,0
6758,94.32,1142,1
6759,88.18,287,0
6760,67.69,1049,0
6761,84.8,685,0
6762,75.52,414,0
6763,79.19,78,0
6764,70.81,1088,1
6765,84.6,1194,1
6766,75.34,963,1
6767,86.93,1149,0
6768,76.69,594,0
6769,70.93,198,0
6770,76.31,1129,0
6771,90.52,604,0
6772,65.14,1041,0
6773,92.58,61,0
6774,65.77,677,0
6775,80.37,541,0
6776,67.82,26,0
6777,80.7,26,0
6778,77.23,554,0
6779,67.64,365,0
6780,77.49,205,0
6781,87.87,770,0
6782,95.3,52,0
6783,80.4,725,0
6784,73.02,637,0
6785,79.2,16,0
6786,64.7,1115,0
6787,105.55,130,0
6788,84.03,297,0
6789,100.2,591,0
6790,81.37,906,0
6791,89.8,336,0
6792,90.85,337,0
6793,75.49,334,0
6794,79.69,433,0
6795,74.76,91,0
6796,82.31,903,1
6797,92.62,1043,1
6798,74.03,199,0
6799,83.85,209,0
6800,89.47,13,0
6801,83.46,644,0
6802,81.2,764,0
6803,92.41,1008,1
6804,90.38,718,0
6805,82.93,723,0
6806,80.82,811,0
6807,81.59,1124,0
6808,69.07,358,0
6809,83.86,946,0
6810,66.59,1031,1
6811,61.78,43,0
6812,63.65,787,0
6813,86.5,1068,1
6814,91.47,407,0
6815,84.67,683,0
6816,88.08,784,0
6817,88.29,1067,1
6818,63.64,363,0
6819,89.5,231,0
6820,80.92,1027,1
6821,97.45,407,0
6822,60.21,787,0
6823,87.93,353,0
6824,86.26,447,0
6825,95.4,219,0
6826,89.44,730,0
6827,71.34,871,0
6828,86.73,130,0
6829,76.06,744,0
6830,62.05,102,0
6831,82.0,464,0
6832,65.28,514,0
6833,81.22,949,1
6834,66.19,332,0
6835,83.13,799,0
6836,71.91,559,0
6837,84.9,195,0
6838,85.18,524,0
6839,65.59,938,0
6840,69.72,790,0
6841,84.45,312,0
6842,90.72,1074,1
6843,91.66,1094,1
6844,75.21,1031,1
6845,89.14,770,0
6846,83.14,684,0
6847,86.08,116,0
6848,92.32,136,0
6849,79.15,1066,1
6850,80.24,885,0
6851,77.11,391,0
6852,71.53,718,0
6853,88.57,208,0
6854,73.4,562,0
6855,82.22,940,1
6856,89.01,1132,0
6857,95.87,84,0
6858,80.04,575,0
6859,87.99,748,0
6860,76.71,326,0
6861,87.83,612,0
6862,72.14,813,0
6863,84.8,92,0
6864,85.7,934,0
6865,68.03,1065,0
6866,87.43,582,0
6867,83.8,752,0
6868,56.76,172,0
6869,95.21,627,0
6870,65.67,165,0
6871,82.69,141,0
6872,75.0,559,0
6873,62.7,766,0
6874,80.83,1068,0
6875,84.8,1114,1
6876,72.08,646,0
6877,75.41,518,0
6878,76.19,642,0
6879,78.36,258,0
6880,95.25,646,0
6881,67.11,73,0
6882,88.12,585,0
6883,59.32,712,0
6884,74.42,827,0
6885,87.73,310,0
6886,84.84,630,0
6887,77.8,487,0
6888,90.57,516,0
6889,72.89,899,0
6890,71.98,709,0
6891,80.56,19,0
6892,75.89,198,0
6893,87.63,468,0
6894,88.66,1116,0
6895,81.01,262,0
6896,69.56,300,0
6897,75.44,959,0
6898,82.21,459,0
6899,85.07,1158,0
6900,87.78,836,0
6901,62.25,736,0
6902,85.73,340,0
6903,71.52,25,0
6904,83.77,856,0
6905,68.85,84,0
6906,87.25,691,0
6907,83.83,474,0
6908,94.14,111,0
6909,66.24,466,0
6910,64.89,790,0
6911,82.17,49,0
6912,99.1,795,0
6913,78.6,908,1
6914,66.44,576,0
6915,87.29,590,0
6916,83.28,603,0
6917,92.95,1106,1
6918,91.86,58,0
6919,75.76,54,0
6920,99.7,698,0
6921,84.38,972,0
6922,73.7,660,0
6923,71.28,1063,1
6924,97.55,968,1
6925,83.62,648,0
6926,73.3,261,0
6927,106.0,719,0
6928,96.93,175,0
6929,88.35,1088,0
6930,69.91,646,0
6931,102.59,1141,1
6932,72.82,484,0
6933,74.25,176,0
6934,87.39,851,0
6935,90.49,366,0
6936,69.58,308,0
6937,94.38,732,0
6938,78.7,524,0
6939,93.05,1135,1
6940,75.08,885,0
6941,86.58,1062,0
6942,75.31,347,0
6943,60.84,887,0
6944,87.36,97,0
6945,76.66,358,0
6946,99.75,940,1
6947,69.99,329,0
6948,83.96,1106,1
6949,84.5,758,0
6950,76.85,761,0
6951,78.7,601,0
6952,72.82,959,1
6953,75.02,933,1
6954,94.23,1096,1
6955,78.35,556,0
6956,93.46,535,0
6957,96.35,720,0
6958,52.19,1050,0
6959,66.05,464,0
6960,88.3,1107,1
6961,76.5,61,0
6962,84.19,158,0
6963,77.68,680,0
6964,86.31,974,1
6965,87.92,453,0
6966,99.03,431,0
6967,72.24,599,0
6968,69.3,163,0
6969,96.75,32,0
6970,90.63,496,0
6971,78.89,495,0
6972,76.2,421,0
6973,87.61,770,0
6974,88.47,256,0
6975,75.85,801,0
6976,80.02,29,0
6977,79.04,321,0
6978,91.74,1116,1
6979,89.99,431,0
6980,70.6,331,0
6981,67.4,108,0
6982,78.68,645,0
6983,75.63,1065,0
6984,93.79,423,0
6985,71.93,34,0
6986,76.83,637,0
6987,73.75,267,0
6988,84.59,100,0
6989,88.76,1072,0
6990,76.32,1111,0
6991,74.18,373,0
6992,61.09,515,0
6993,89.0,781,0
6994,66.91,553,0
6995,84.74,1028,1
6996,84.66,297,0
6997,92.79,408,0
6998,73.8,730,0
6999,72.94,1127,1
7000,93.35,538,0
7001,58.14,537,0
7002,95.51,228,0
7003,87.12,918,0
7004,86.82,454,0
7005,71.96,748,0
7006,64.38,207,0
7007,95.4,784,0
7008,65.23,125,0
7009,82.71,842,0
7010,86.93,437,0
7011,80.21,968,1
7012,99.28,1103,1
7013,67.71,339,0
7014,87.72,441,0
7015,91.64,21,0
7016,82.4,307,0
7017,84.59,1015,0
7018,63.91,123,0
7019,73.67,776,0
7020,98.97,98,0
7021,80.46,1089,0
7022,83.12,654,0
7023,103.12,526,0
7024,70.31,373,0
7025,109.1,146,0
7026,79.91,392,0
7027,92.88,443,0
7028,84.17,165,0
7029,75.57,745,0
7030,83.59,772,0
7031,80.45,1186,0
7032,88.25,901,1
7033,87.49,195,0
7034,81.18,975,1
7035,83.4,283,0
7036,84.1,265,0
7037,88.01,380,0
7038,78.41,1178,1
7039,89.89,857,0
7040,64.44,767,0
7041,98.08,809,0
7042,81.83,353,0
7043,63.9,353,0
7044,79.38,281,0
7045,72.61,824,0
7046,92.6,618,0
7047,70.2,1053,0
7048,64.02,764,0
7049,66.65,131,0
7050,74.33,196,0
7051,83.1,934,0
7052,67.42,1013,0
7053,79.64,1048,0
7054,78.91,892,0
7055,77.62,85,0
7056,64.24,554,0
7057,78.79,1109,0
7058,92.8,1180,1
7059,75.72,1100,0
7060,72.32,432,0
7061,94.71,708,0
7062,71.44,135,0
7063,75.42,15,0
7064,81.9,1095,1
7065,85.74,184,0
7066,69.97,1053,1
7067,90.07,430,0
7068,106.27,812,0
7069,62.44,473,0
7070,89.9,1056,0
7071,72.11,952,1
7072,80.6,946,1
7073,86.24,541,0
7074,76.02,309,0
7075,63.57,885,0
7076,90.92,646,0
7077,86.06,718,0
7078,59.85,668,0
7079,86.05,1030,1
7080,81.39,995,0
7081,71.34,86,0
7082,73.83,867,0
7083,62.27,613,0
7084,87.28,1157,1
7085,59.5,821,0
7086,70.34,199,0
7087,72.67,622,0
7088,72.99,911,0
7089,77.95,540,0
7090,85.3,261,0
7091,67.99,210,0
7092,71.01,619,0
7093,76.3,394,0
7094,82.8,767,0
7095,82.09,396,0
7096,73.25,162,0
7097,57.25,996,1
7098,73.96,1157,0
7099,86.98,375,0
7100,79.46,512,0
7101,77.12,156,0
7102,75.72,319,0
7103,103.57,847,0
7104,75.6,672,0
7105,91.09,542,0
7106,75.68,581,0
7107,99.99,333,0
7108,88.79,479,0
7109,86.49,909,0
7110,85.2,372,0
7111,89.11,107,0
7112,85.16,265,0
7113,80.86,880,0
7114,88.2,1119,0
7115,78.31,929,0
7116,91.72,943,1
7117,61.59,951,0
7118,103.57,613,0
7119,82.91,197,0
7120,92.04,226,0
7121,82.26,56,0
7122,92.57,725,0
7123,79.9,836,0
7124,73.56,470,0
7125,82.63,475,0
7126,79.21,293,0
7127,74.1,400,0
7128,73.72,800,0
7129,52.57,731,0
7130,82.37,517,0
7131,86.04,229,0
7132,74.0,68,0
7133,75.72,150,0
7134,69.27,607,0
7135,85.78,279,0
7136,70.74,44,0
7137,83.09,15,0
7138,91.96,686,0
7139,78.6,936,1
7140,95.55,270,0
7141,66.08,869,0
7142,89.76,469,0
7143,74.54,789,0
7144,85.85,49,0
7145,78.03,352,0
7146,92.74,295,0
7147,72.56,861,0
7148,73.38,753,0
7149,78.59,567,0
7150,93.8,274,0
7151,81.61,887,0
7152,87.0,496,0
7153,70.54,562,0
7154,109.48,575,0
7155,86.46,892,0
7156,63.52,729,0
7157,86.46,231,0
7158,72.39,1050,0
7159,81.49,810,0
7160,88.78,284,0
7161,69.72,772,0
7162,90.87,57,0
7163,72.38,342,0
7164,85.96,735,0
7165,67.32,659,0
7166,77.31,704,0
7167,83.25,627,0
7168,76.56,85,0
7169,81.46,99,0
7170,74.69,764,0
7171,68.12,391,0
7172,69.26,638,0
7173,100.16,147,0
7174,79.88,602,0
7175,79.65,286,0
7176,68.31,95,0
7177,66.39,396,0
7178,72.32,923,0
7179,63.47,1156,1
7180,84.7,139,0
7181,80.44,914,0
7182,82.15,675,0
7183,81.59,510,0
7184,100.34,255,0
7185,75.45,575,0
7186,105.68,769,0
7187,86.13,366,0
7188,75.18,788,0
7189,85.32,1080,1
7190,75.83,679,0
7191,79.17,88,0
7192,84.77,1026,1
7193,75.26,808,0
7194,84.46,450,0
7195,70.52,211,0
7196,76.84,419,0
7197,89.07,15,0
7198,78.3,379,0
7199,85.97,1071,1
7200,81.22,322,0
7201,93.3,39,0
7202,66.56,87,0
7203,69.62,1074,0
7204,76.92,1077,0
7205,76.26,1161,0
7206,93.08,989,1
7207,88.48,640,0
7208,76.7,520,0
7209,80.4,976,0
7210,88.68,1129,1
7211,68.87,202,0
7212,69.98,898,0
7213,93.06,824,0
7214,89.33,797,0
7215,75.61,55,0
7216,83.84,474,0
7217,68.75,477,0
7218,95.24,760,0
7219,80.22,773,0
7220,67.22,1121,0
7221,76.9,617,0
7222,107.42,165,0
7223,73.33,867,0
7224,73.38,802,0
7225,52.36,487,0
7226,78.79,447,0
7227,81.34,810,0
7228,69.34,509,0
7229,84.12,17,0
7230,76.47,288,0
7231,84.99,700,0
7232,79.19,182,0
7233,70.52,247,0
7234,73.7,802,0
7235,73.94,723,0
7236,53.99,863,0
7237,85.33,859,0
7238,70.08,784,0
7239,72.41,749,0
7240,87.09,862,0
7241,71.26,401,0
7242,75.86,1027,0
7243,80.32,973,1
7244,87.31,495,0
7245,83.42,674,0
7246,71.59,351,0
7247,94.93,83,0
7248,81.76,458,0
7249,79.33,534,0
7250,67.21,458,0
7251,64.05,69,0
7252,74.91,748,0
7253,75.87,1035,1
7254,74.69,186,0
7255,85.76,1004,1
7256,70.74,882,0
7257,73.45,390,0
7258,74.34,1128,0
7259,82.5,33,0
7260,85.22,73,0
7261,84.57,1007,1
7262,83.06,879,0
7263,85.16,729,0
7264,67.18,1097,0
7265,90.42,259,0
7266,84.54,942,0
7267,84.24,14,0
7268,95.57,473,0
7269,89.09,365,0
7270,77.66,415,0
7271,76.14,1102,1
7272,83.51,412,0
7273,78.56,1003,0
7274,82.37,867,0
7275,74.51,65,0
7276,64.24,1098,1
7277,66.75,105,0
7278,89.75,971,0
7279,85.46,168,0
7280,81.03,28,0
7281,87.41,638,0
7282,81.44,1073,1
7283,58.47,152,0
7284,75.19,758,0
7285,78.33,673,0
7286,73.48,661,0
7287,70.68,35,0
7288,83.72,723,0
7289,83.97,1187,0
7290,83.94,1092,0
7291,96.89,877,0
7292,80.35,1066,0
7293,86.86,840,0
7294,90.74,771,0
7295,66.54,971,1
7296,77.34,675,0
7297,80.04,946,1
7298,76.06,369,0
7299,69.67,600,0
7300,93.6,319,0
7301,68.04,477,0
7302,75.65,41,0
7303,67.56,41,0
7304,81.13,378,0
7305,87.14,184,0
7306,77.21,386,0
7307,76.45,511,0
7308,90.31,654,0
7309,73.94,96,0
7310,92.93,371,0
7311,95.62,997,1
7312,71.78,984,0
7313,83.45,232,0
7314,75.39,899,0
7315,84.1,651,0
7316,92.13,379,0
7317,78.33,786,0
7318,79.17,1019,0
7319,87.09,252,0
7320,98.79,723,0
7321,76.64,1080,0
7322,92.39,568,0
7323,77.54,322,0
7324,81.05,872,0
7325,74.95,687,0
7326,69.84,477,0
7327,84.36,333,0
7328,78.69,1108,1
7329,82.67,959,0
7330,81.78,569,0
7331,85.12,295,0
7332,59.31,774,0
7333,93.93,424,0
7334,84.28,656,0
7335,94.63,884,0
7336,88.6,39,0
7337,82.51,290,0
7338,82.37,1045,1
7339,83.25,253,0
7340,78.83,272,0
7341,78.37,733,0
7342,90.01,1184,1
7343,98.71,436,0
7344,90.69,1121,1
7345,87.73,951,1
7346,79.63,970,0
7347,92.82,111,0
7348,67.67,1179,1
7349,90.95,554,0
7350,78.92,873,0
7351,81.62,957,1
7352,62.44,962,0
7353,63.8,1164,0
7354,98.71,543,0
7355,70.93,1029,0
7356,84.22,1178,1
7357,72.05,395,0
7358,72.2,33,0
7359,74.8,261,0
7360,68.77,662,0
7361,83.11,365,0
7362,73.59,1018,1
7363,70.05,299,0
7364,79.41,1003,0
7365,89.52,378,0
7366,64.8,55,0
7367,80.57,222,0
7368,99.78,1170,1
7369,78.65,412,0
7370,89.05,545,0
7371,93.41,409,0
7372,101.62,961,1
7373,76.56,630,0
7374,88.18,425,0
7375,81.19,526,0
7376,66.54,419,0
7377,87.69,745,0
7378,80.46,399,0
7379,77.57,591,0
7380,86.79,646,0
7381,83.72,832,0
7382,90.23,1125,1
7383,84.21,1025,0
7384,105.11,289,0
7385,75.88,387,0
7386,71.32,794,0
7387,83.74,49,0
7388,106.37,1194,1
7389,84.31,691,0
7390,91.46,982,1
7391,71.37,134,0
7392,88.11,1200,0
7393,77.4,1034,1
7394,79.79,811,0
7395,79.46,528,0
7396,81.81,15,0
7397,77.99,872,0
7398,68.17,854,0
7399,88.32,444,0
7400,65.19,229,0
7401,66.29,918,0
7402,81.81,432,0
7403,80.08,405,0
7404,73.28,747,0
7405,76.97,509,0
7406,68.02,1035,1
7407,71.13,946,0
7408,95.22,390,0
7409,61.64,1150,1
7410,66.53,121,0
7411,57.95,681,0
7412,69.56,613,0
7413,86.74,500,0
7414,79.32,615,0
7415,84.29,715,0
7416,75.61,569,0
7417,77.0,879,0
7418,75.88,236,0
7419,75.46,724,0
7420,72.05,218,0
7421,81.7,412,0
7422,80.55,1095,0
7423,83.04,865,0
7424,89.95,335,0
7425,85.52,370,0
7426,85.53,1165,1
7427,70.15,420,0
7428,94.82,174,0
7429,84.19,731,0
7430,82.51,844,0
7431,88.17,66,0
7432,103.54,828,0
7433,81.63,604,0
7434,74.79,158,0
7435,87.5,667,0
7436,80.17,836,0
7437,92.08,982,1
7438,79.39,65,0
7439,90.09,827,0
7440,67.91,985,0
7441,86.61,367,0
7442,86.19,370,0
7443,103.67,161,0
7444,79.61,82,0
7445,85.86,105,0
7446,61.13,632,0
7447,86.94,276,0
7448,97.45,670,0
7449,84.57,401,0
7450,72.99,68,0
7451,77.63,337,0
7452,79.55,1026,0
7453,78.68,939,0
7454,82.14,756,0
7455,77.75,314,0
7456,66.85,29,0
7457,86.16,1172,1
7458,93.14,704,0
7459,104.34,1066,1
7460,84.91,594,0
7461,74.45,1143,1
7462,76.26,522,0
7463,62.3,371,0
7464,85.94,416,0
7465,87.83,692,0
7466,69.38,736,0
7467,70.26,191,0
7468,71.68,421,0
7469,83.13,629,0
7470,76.42,682,0
7471,70.46,1167,0
7472,86.39,121,0
7473,89.24,883,0
7474,88.84,566,0
7475,92.33,791,0
7476,97.61,382,0
7477,81.55,319,0
7478,85.96,228,0
7479,80.45,434,0
7480,56.58,458,0
7481,73.83,603,0
7482,83.26,905,0
7483,75.56,906,1
7484,90.68,299,0
7485,90.94,959,1
7486,96.94,90,0
7487,92.21,500,0
7488,78.51,854,0
7489,72.86,581,0
7490,74.31,1130,0
7491,84.93,756,0
7492,88.11,929,0
7493,87.21,716,0
7494,67.56,550,0
7495,71.03,776,0
7496,82.98,1200,1
7497,75.41,201,0
7498,81.99,915,1
7499,85.94,141,0
7500,83.68,608,0
7501,69.32,1084,0
7502,59.57,1155,0
7503,72.9,343,0
7504,79.67,480,0
7505,73.65,265,0
7506,75.41,684,0
7507,81.25,1047,0
7508,85.33,528,0
7509,75.71,1095,1
7510,83.49,465,0
7511,89.98,611,0
7512,64.8,897,0
7513,71.95,660,0
7514,86.67,555,0
7515,77.71,1008,0
7516,85.93,714,0
7517,84.01,306,0
7518,83.82,280,0
7519,77.43,435,0
7520,93.96,1018,1
7521,73.64,1021,1
7522,86.46,976,0
7523,83.27,98,0
7524,67.09,300,0
7525,65.59,630,0
7526,75.74,822,0
7527,81.47,423,0
7528,59.41,952,0
7529,89.92,744,0
7530,72.03,1114,1
7531,97.81,556,0
7532,97.31,259,0
7533,79.65,565,0
7534,81.03,921,1
7535,75.63,1168,0
7536,64.49,785,0
7537,81.09,232,0
7538,88.26,417,0
7539,94.28,1014,1
7540,86.76,1029,1
7541,73.36,790,0
7542,78.78,862,0
7543,86.73,790,0
7544,86.09,385,0
7545,66.42,742,0
7546,90.74,779,0
7547,92.52,275,0
7548,90.78,860,0
7549,95.37,793,0
7550,74.88,750,0
7551,83.89,1200,1
7552,70.15,264,0
7553,79.68,1045,1
7554,93.15,866,0
7555,96.24,154,0
7556,82.34,998,1
7557,64.8,1091,1
7558,76.62,836,0
7559,89.66,109,0
7560,71.32,962,1
7561,58.83,929,0
7562,79.02,22,0
7563,81.64,217,0
7564,75.16,321,0
7565,91.24,298,0
7566,68.76,66,0
7567,87.22,410,0
7568,66.44,202,0
7569,80.28,1072,1
7570,82.65,575,0
7571,82.42,455,0
7572,89.16,350,0
7573,68.55,431,0
7574,63.63,601,0
7575,74.95,333,0
7576,81.6,766,0
7577,85.8,365,0
7578,89.49,990,1
7579,75.08,882,0
7580,78.69,542,0
7581,80.77,372,0
7582,76.41,228,0
7583,70.04,990,0
7584,67.56,434,0
7585,69.4,668,0
7586,78.13,657,0
7587,73.96,1177,0
7588,76.51,288,0
7589,68.4,370,0
7590,78.24,1128,1
7591,108.93,1148,1
7592,71.87,756,0
